total_result,temp,wind,total_line,away_rest,home_rest,avg_away_total_yards,avg_home_total_yards,avg_away_total_yards_against,avg_home_total_yards_against,away_total_offense_rank,home_total_offense_rank,away_total_defense_rank,home_total_defense_rank,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qb1_value_pre,qb2_value_pre,qb1_adj,qb2_adj,total_team_elo,total_qb_elo,team_elo_diff,qb_elo_diff
Over,81,9,34.0,7,7,363.875,330.75,367.125,333.125,20,13,21,11,1485.123,1477.871,0.6025055596131462,0.3974944403868538,1494.02165549,1502.3846679,36.65092979955,77.19248830325999,-52.7218744025,-6.71504659821,2996.40632339,-59.43692100071,8.36301241000001,46.00682780429
Over,58,11,34.5,7,7,316.375,309.375,336.9375,331.625,10,7,12,10,1670.919,1400.15,0.8735636234935865,0.1264363765064134,1639.0496445,1390.471988,53.25277412399999,57.79008422781,-59.9074418291,-10.124087146,3029.5216325,-70.0315289751,248.5776565000001,49.7833546831
Over,54,3,40.0,15,8,374.75,367.125,348.52083333333337,363.875,25,21,16,19,1534.178,1508.387,0.627763712579787,0.372236287420213,1550.06101669,1542.45337596,149.30245096998,103.26625974786,-1.24496229291,10.366350797,3092.51439265,9.12138850409,7.607640730000185,11.61131308991
Over,72,0,38.0,7,7,331.77777777777777,345.44444444444446,369.1111111111111,335.1111111111111,14,18,27,19,1561.568,1490.458,0.6864365669754167,0.3135634330245833,1571.84498118,1500.73361967,119.35388637942,61.42888141896,3.46577311129,-37.6968048726,3072.57860085,-34.23103176131,71.11136151000005,41.16257798389
Under,56,5,34.5,7,7,317.44444444444446,299.44444444444446,316.1111111111111,330.77777777777777,10,7,13,17,1435.663,1676.708,0.2663156801115358,0.7336843198884642,1458.05242493,1647.20795988,47.70081234666,47.04183695343,-16.9105968508,-73.218082539,3105.26038481,-90.1286793898,189.15553495000017,56.30748568819999
Under,45,7,34.5,7,7,320.55555555555554,275.77777777777777,265.77777777777777,217.44444444444449,11,5,3,1,1490.486,1620.199,0.4079327309705516,0.5920672690294484,1519.06824749,1606.35084423,27.771911587068,128.23684887981,-10.2169982463,3.89329738764,3125.41909172,-6.323700858659999,87.28259673999992,14.11029563394
Under,48,0,34.5,7,7,327.8888888888889,316.1111111111111,367.44444444444446,317.44444444444446,12,9,26,14,1394.36,1438.325,0.5302348651794752,0.4697651348205248,1382.31367262,1409.62976549,61.0944763275,49.36288366119,-7.66566589374,-12.7291311468,2791.94343811,-20.39479704054,27.31609286999992,5.06346525306
Under,57,0,39.0,7,6,287.6666666666667,361.3333333333333,358.3333333333333,366.77777777777777,6,22,22,25,1517.464,1428.118,0.708577843188137,0.291422156811863,1550.13112185,1452.31313498,102.14740473366,55.10748877062,9.28860876101,-15.2986019257,3002.44425683,-6.00999316469,97.81798686999991,24.58721068671
Under,51,12,45.0,14,7,339.6666666666667,367.44444444444446,279.74603174603175,327.8888888888889,17,25,7,16,1626.133,1387.499,0.8516824048496534,0.1483175951503466,1578.06711797,1364.70223057,175.25902877273998,66.43953006009,14.3806159791,-15.516087463,2942.76934854,-1.1354714839,213.36488740000004,29.8967034421
Over,57,9,43.0,6,7,366.77777777777777,359.1111111111111,361.3333333333333,307.22222222222223,24,21,24,10,1517.113,1525.101,0.5813182910648687,0.4186817089351313,1516.11665818,1542.3832708,72.36442337883,16.87417354557,0.081371558334,-138.248251775,3058.49992898,-138.166880216666,26.266612619999933,138.329623333334
Over,72,0,48.0,7,7,358.3333333333333,390.1111111111111,287.6666666666667,401.3333333333333,20,31,8,32,1467.364,1354.58,0.7356357045190518,0.2643642954809482,1482.74019196,1363.87687537,145.37071146114,88.57707437535,17.785460683,4.09426302484,2846.6170673300003,21.87972370784,118.86331658999984,13.69119765816
Over,56,3,38.0,7,14,330.77777777777777,337.0,299.44444444444446,314.39682539682536,13,16,9,12,1381.79,1555.803,0.3480709787791318,0.6519290212208682,1384.62597317,1562.30809565,124.35272613258,104.01042753222,4.86653813627,4.30935293266,2946.93406882,9.17589106893,177.6821224800001,0.5571852036099996
Under,55,4,42.0,7,7,348.22222222222223,369.1111111111111,370.6666666666667,331.77777777777777,19,27,29,18,1472.536,1427.396,0.6533997018475457,0.3466002981524543,1495.67270372,1456.18306193,84.42421485828,92.80784781972,-2.76501493857,-0.815011283845,2951.85576565,-3.580026222415,39.48964179000018,1.950003654725
Over,63,0,42.5,7,7,401.3333333333333,217.44444444444449,390.1111111111111,275.77777777777777,32,1,31,6,1307.856,1569.379,0.2439254520344106,0.7560745479655893,1303.36283298,1593.46459614,18.787786758114,141.64468718267997,12.1694561888,6.17056270474,2896.82742912,18.34001889354,290.10176316,5.99889348406
Over,55,10,48.5,7,14,374.55555555555554,368.44444444444446,249.66666666666663,313.06349206349205,30,26,2,11,1600.656,1740.276,0.3942344494837968,0.6057655505162032,1585.28300367,1740.65638485,180.18282151749,238.75925081118,22.44045036,6.95225505831,3325.93938852,29.39270541831,155.37338118000002,15.48819530169
Under,61,4,41.0,7,7,265.77777777777777,370.6666666666667,320.55555555555554,348.22222222222223,3,29,15,21,1647.756,1441.489,0.8265739891134303,0.1734260108865697,1632.56408218,1449.78695228,163.44488475051,-6.908581557404999,16.1236943044,-77.2765439374,3082.35103446,-61.152849633,182.7771299000001,93.4002382418
Over,78,10,42.0,7,14,273.8888888888889,363.55555555555554,370.22222222222223,269.25396825396825,4,23,28,4,1623.519,1506.412,0.7404468119683436,0.2595531880316564,1598.42510444,1473.87570587,153.38035687689,61.81951929351,7.64470876949,-11.4324722224,3072.30081031,-3.7877634529099993,124.54939857,19.07718099189
Over,72,0,44.5,7,7,370.22222222222223,249.66666666666663,273.8888888888889,374.55555555555554,28,2,5,30,1371.553,1528.534,0.3706369652882564,0.6293630347117436,1377.56958294,1530.65362641,42.47466098766,116.37132078462,-8.52584767531,-18.1348451341,2908.22320935,-26.66069280941,153.0840434700001,9.60899745879
Under,36,7,45.0,8,8,307.22222222222223,335.1111111111111,359.1111111111111,345.44444444444446,8,15,23,20,1500.431,1467.622,0.637154226710822,0.362845773289178,1474.33321349,1491.15000341,161.78721801726,91.44486489039,6.86706684264,-57.4076089773,2965.4832169,-50.54054213466,16.81678992000002,64.27467581994
Under,72,0,40.5,4,4,356.5,281.5,324.4,351.1,21,6,13,19,1413.745,1541.281,0.4109629178075029,0.5890370821924971,1439.604877,1550.02244308,62.918597643990005,132.01316357657998,-10.3627756625,9.55164414882,2989.62732008,-0.8111315136800012,110.41756607999992,19.91441981132
Over,68,0,41.0,4,4,375.7,351.1,260.9,281.5,27,19,3,6,1531.837,1658.045,0.4128147116348047,0.5871852883651953,1562.83937983,1639.94382313,93.79754267697,163.19943592887,4.64925000451,15.1812896731,3202.7832029600004,19.83053967761,77.10444329999996,10.53203966859
Under,41,7,36.5,7,7,317.5,269.8,274.0,375.2,11,4,5,26,1488.848,1590.944,0.4468165087917151,0.5531834912082849,1460.10156629,1578.78013122,52.62319351311,104.21962236378,-15.4590115016,-8.45532642408,3038.88169751,-23.91433792568,118.67856493,7.003685077519998
Over,56,5,36.5,7,7,296.2,381.5,317.3,382.8,7,29,10,30,1583.9,1457.774,0.750299394286571,0.249700605713429,1567.50875164,1476.284627,188.60400382923,42.12117957036,25.3648672287,-18.3974571148,3043.79337864,6.967410113899998,91.2241246399999,43.7623243435
Over,72,0,44.5,7,7,390.2,250.7,360.4,377.8,31,2,23,28,1347.594,1428.983,0.4764318112752159,0.5235681887247841,1353.31915981,1443.37643171,41.0323821006,13.059365951973,-8.51128241153,-123.042786899,2796.69559152,-131.55406931053,90.05727189999993,114.53150448747
Under,58,8,51.0,7,7,366.1,377.8,348.7,250.7,24,28,18,2,1552.493,1631.553,0.4797770716740624,0.5202229283259376,1554.90404953,1584.22441154,125.98547424111,174.37987101282,-12.8664795211,12.9422903566,3139.12846107,0.0758108354999986,29.320362009999823,25.8087698777
Under,72,0,40.0,7,6,322.1,312.1,315.7,326.4,12,8,9,14,1486.11,1423.54,0.6757595507583203,0.3242404492416797,1509.23975491,1408.77674036,76.87885484895,67.98185737265999,-61.8688129305,-3.56867331584,2918.01649527,-65.43748624634,100.46301455000004,58.30013961466
Under,76,10,33.0,7,7,274.0,324.4,317.5,356.5,5,13,11,21,1510.745,1519.741,0.5799053698139127,0.4200946301860873,1522.55615777,1546.6389605,59.08278835932,33.95442116121,-36.9850111589,-6.61489354691,3069.19511827,-43.599904705810005,24.082802729999912,30.37011761199
Over,63,21,42.5,7,7,231.6,330.4,399.0,328.4,1,16,32,15,1372.595,1302.936,0.6846359421728566,0.3153640578271434,1374.8798512,1299.2744026,126.78702657621,28.040609405622,5.83475664725,16.1873947031,2674.1542538000003,22.02215135035,75.60544860000005,10.35263805585
Under,52,0,44.0,7,7,375.2,358.5,269.8,347.3,26,22,4,17,1453.465,1641.083,0.330517382852798,0.6694826171472019,1477.23792681,1612.19924402,73.66666529442,185.66572846107,-8.0069645266,23.1434989039,3089.43717083,15.1365343773,134.96131720999983,31.1504634305
Under,58,14,41.5,7,7,328.4,360.4,330.4,390.2,15,23,16,31,1392.961,1564.998,0.3506565544616299,0.64934344553837,1403.24063563,1572.05421762,109.47482567703,119.00067722961,14.5952164634,11.6550161319,2975.29485325,26.2502325953,168.81358198999988,2.9402003315
Over,52,0,42.5,7,7,315.7,347.3,322.1,358.5,9,17,12,22,1446.467,1409.145,0.6431385994737062,0.3568614005262938,1474.61783884,1383.16669776,95.67464116551,70.93407654926999,0.658753266368,7.28630680981,2857.7845366,7.945060076178001,91.45114108000008,6.627553543442
Under,50,4,41.5,6,7,326.4,370.5,312.1,356.5,14,25,8,21,1505.529,1481.944,0.6247915301326309,0.3752084698673691,1529.6346517,1456.24346199,36.49387446672,152.51778963861,-121.525988726,1.88899909451,2985.87811369,-119.63698963149,73.39118970999994,123.41498782051
Under,42,5,47.5,7,7,356.5,399.0,370.5,231.6,21,32,25,1,1574.299,1536.684,0.6435256097790127,0.3564743902209872,1597.55302652,1528.86527728,141.62424600159,78.49001289393,5.65255941839,3.14009773789,3126.4183038,8.79265715628,68.6877492399999,2.5124616805
Over,49,7,37.0,7,7,348.7,260.9,366.1,375.7,18,3,24,27,1431.2,1382.078,0.6585724514121597,0.3414275485878403,1442.40721133,1358.54493701,-6.053712115209,81.40481933232,-72.9852820194,-7.22657778046,2800.9521483400003,-80.21185979986001,83.8622743200001,65.75870423894
Under,72,0,47.0,8,8,317.3,382.8,296.2,381.5,10,30,7,29,1757.032,1654.597,0.7238886463590836,0.2761113536409164,1758.43063687,1628.9757578,243.48462198621,123.78284472312,8.9611119479,29.6155666738,3387.40639467,38.5766786217,129.45487906999983,20.654454725900003
Under,47,10,37.0,7,7,265.8181818181818,300.54545454545456,396.7272727272728,386.54545454545456,2,7,31,30,1445.648,1329.189,0.739729281853797,0.2602707181462029,1463.99953169,1328.80378862,46.44201623193,64.38684474453,-14.9054822748,3.86998412204,2792.80332031,-11.03549815276,135.1957430699999,18.77546639684
Under,60,12,43.5,10,7,360.6363636363636,316.27272727272725,286.1818181818182,268.0,21,10,6,3,1605.088,1565.613,0.6459780124857275,0.3540219875142725,1591.32978686,1573.34603099,113.03036466017998,139.79982578232,-3.7580000705,12.9039620293,3164.67581785,9.1459619588,17.983755870000095,16.6619620998
Under,26,12,32.0,7,7,323.90909090909093,272.0,361.45454545454544,323.0,14,5,22,12,1536.239,1469.018,0.6815979898153557,0.3184020101846443,1560.70054841,1439.25206231,34.07191628510999,133.84417733081995,-6.22540130767,-7.5422572093,2999.95261072,-13.76765851697,121.44848610000008,1.3168559016299994
Under,28,10,36.5,7,7,325.3636363636364,319.3636363636364,362.3636363636364,309.90909090909093,15,11,24,9,1407.818,1578.905,0.3519027594269468,0.6480972405730532,1392.04646265,1586.2357295,82.97586,62.47920949412999,20.876250619,-39.2320296489,2978.28219215,-18.355779029900003,194.18926685,60.1082802679
Under,72,0,38.0,7,10,309.90909090909093,286.1818181818182,319.3636363636364,360.6363636363636,9,6,11,21,1389.413,1501.831,0.4321805764728682,0.5678194235271318,1416.2812891,1525.97003262,110.34942755562,86.02800996801,54.7811400226,-54.2445161677,2942.2513217200003,0.5366238549000002,109.68874351999987,109.0256561903
Under,72,0,47.5,7,6,342.27272727272725,381.8181818181818,234.72727272727272,308.3636363636364,17,28,1,8,1772.405,1387.364,0.9302570265857716,0.0697429734142285,1773.92986412,1389.61094872,235.32960138831,138.21103669032,4.42995170113,11.2499795483,3163.54081284,15.679931249430002,384.31891540000015,6.82002784717
Over,77,8,35.5,7,7,268.0,323.90909090909093,316.27272727272725,347.1818181818182,3,14,10,18,1443.747,1474.704,0.5488356282408334,0.4511643717591665,1421.93785296,1447.55191066,73.80004161222,43.19774280954,8.8393194896,-19.3987862782,2869.4897636200003,-10.5594667886,25.61405769999988,28.2381057678
Under,74,9,39.0,7,7,323.0,342.27272727272725,272.0,270.72727272727275,12,17,5,4,1397.34,1494.247,0.4542107892769468,0.5457892107230531,1372.56812545,1508.49456986,97.9748610753,61.29781004621999,1.44772658607,-34.0282497574,2881.06269531,-32.58052317133,135.92644440999993,35.475976343469995
Under,30,7,41.0,10,7,348.0,370.45454545454544,369.3636363636364,396.9090909090909,19,26,25,32,1527.241,1520.702,0.601522183874633,0.398477816125367,1520.68142557,1550.35003609,87.85144078359001,103.55488655556,7.66380679594,9.29546188238,3071.03146166,16.95926867832,29.668610519999906,1.6316550864399997
Over,30,10,43.0,7,6,386.54545454545456,308.3636363636364,300.54545454545456,381.8181818181818,30,8,7,28,1639.224,1596.026,0.6508636761429574,0.3491363238570426,1613.47653056,1579.79384696,112.15911625644,206.20277724123,22.3229063693,32.7482739811,3193.27037752,55.0711803504,33.68268359999979,10.4253676118
Under,54,3,43.5,7,7,362.3636363636364,234.72727272727272,325.3636363636364,342.27272727272725,24,1,15,17,1288.167,1379.055,0.4628129683688919,0.537187031631108,1284.54330508,1389.05912375,48.76253405067,120.02594684883,39.3280544863,19.3721280711,2673.60242883,58.7001825574,104.51581867000004,19.9559264152
Under,72,0,45.0,7,7,351.8181818181818,396.7272727272728,379.0,265.8181818181818,20,31,27,2,1447.388,1441.281,0.6009259664349336,0.3990740335650664,1467.8918029,1464.25548704,0.0,77.66285028710999,-125.193817693,-5.60980680162,2932.14728994,-130.80362449462,3.636315859999968,119.58401089138
Over,28,8,47.0,10,7,369.3636363636364,383.0,348.0,362.09090909090907,25,29,19,23,1577.603,1669.181,0.461825618406983,0.5381743815930169,1578.44012013,1652.43316687,132.49498285584,155.85425229957,-9.36930927261,10.7374874202,3230.873287,1.368178147590001,73.99304673999995,20.10679669281
Under,26,4,42.5,7,7,270.72727272727275,362.09090909090907,342.27272727272725,383.0,4,23,17,29,1606.444,1415.938,0.813180587332869,0.1868194126671309,1560.68834094,1428.38402288,149.93909039043,16.357767690231,-0.176958821671,-58.1302780157,2989.07236382,-58.307236837371,132.30431806,57.953319194029
Under,56,8,50.5,7,7,347.1818181818182,379.0,323.90909090909093,351.8181818181818,18,27,14,20,1653.267,1411.865,0.8536839073973603,0.1463160926026396,1625.18168378,1435.84668364,154.93821391818,81.64881084756,6.38707249012,-6.38744397428,3061.02836742,-0.0003714841600004348,189.33500013999992,12.7745164644
Under,31,6,44.0,8,8,396.9090909090909,361.45454545454544,370.45454545454544,323.90909090909093,32,22,26,14,1518.454,1583.743,0.4995840956635002,0.5004159043364997,1546.62605138,1605.73687823,34.41295381128,138.41921583797998,-116.490149617,3.58808726108,3152.36292961,-112.90206235592,59.11082684999997,120.07823687808
Over,30,15,38.0,7,7,366.6666666666667,272.25,262.8333333333333,335.25000000000006,24,5,2,15,1468.545,1615.279,0.3844982088900227,0.6155017911099773,1441.98774734,1570.05407512,54.07932693537,156.46984064844,-12.9880549014,2.87069433404,3012.04182246,-10.11736056736,128.06632778000017,15.85874923544
Under,52,10,37.0,7,7,317.4166666666667,315.4166666666667,337.0833333333333,354.8333333333333,10,9,16,21,1624.991,1512.867,0.7348961781182737,0.2651038218817263,1615.34733516,1526.37163458,116.59492438836,61.63111476456,-1.90555020715,-32.1601849105,3141.71896974,-34.06573511765,88.97570057999997,30.25463470335
Over,36,18,41.5,7,7,319.75,381.75,319.1666666666667,322.75,12,31,11,13,1624.495,1394.753,0.8450994924205752,0.1549005075794247,1606.13914995,1377.47243879,208.63228494636,88.93145535384,32.1926512015,22.810235765,2983.61158874,55.0028869665,228.66671116,9.382415436499995
Over,55,10,43.0,7,7,374.3333333333333,319.1666666666667,337.9166666666667,319.75,28,11,18,12,1591.97,1776.454,0.3345214966849028,0.6654785033150972,1600.80975336,1778.37773457,62.45941307661,236.42239531218,-37.2803263752,4.74981616262,3379.1874879300003,-32.53051021258,177.56798120999997,42.03014253782
Under,72,0,45.5,7,7,381.3333333333333,314.00000000000006,356.9166666666667,281.5833333333333,30,8,22,6,1516.992,1412.952,0.7257314805276545,0.2742685194723455,1545.9096562,1444.57375996,100.88452766634,7.156940461275,-44.143380809,-115.355656578,2990.48341616,-159.499037387,101.33589624,71.212275769
Under,39,12,37.5,7,7,344.6666666666667,262.8333333333333,371.25,366.6666666666667,19,2,26,24,1407.104,1403.597,0.5973313555746402,0.4026686444253597,1419.0182887,1425.28436528,3.75502934433,66.10954933143,-61.5251332879,-19.72750948,2844.3026539800003,-81.2526427679,6.26607657999989,41.7976238079
Under,32,12,32.0,7,7,266.75,322.75,328.33333333333337,381.75,3,13,14,31,1610.755,1551.647,0.6713777604421216,0.3286222395578784,1587.13122756,1573.20403691,125.44260177569998,16.752432756873002,27.848487847,-14.5738730064,3160.33526447,13.274614840600002,13.927190650000057,42.4223608534
Under,43,12,44.0,7,7,271.1666666666667,337.9166666666667,298.0833333333333,374.3333333333333,4,18,7,28,1383.315,1325.856,0.6692800571061504,0.3307199428938496,1385.16307827,1325.47090119,137.38427141472,46.45195467363,10.2695580417,-5.04033613738,2710.63397946,5.22922190432,59.692177079999965,15.30989417908
Under,66,0,41.5,7,7,356.9166666666667,367.0833333333333,381.3333333333333,234.83333333333331,22,25,30,1,1398.079,1475.716,0.4818219105650964,0.5181780894349036,1407.49992943,1487.57352999,118.32548164701,78.71533401501,17.761289727,-4.8042292955,2895.0734594200003,12.9570604315,80.07360055999993,22.5655190225
Over,38,7,40.0,7,6,362.8333333333333,348.5,337.9166666666667,380.0,23,20,18,29,1480.878,1543.292,0.5037214844336019,0.4962785155663981,1521.60218405,1539.45243601,19.804932679752,70.65641866107,-117.969652702,-1.31689460524,3061.05462006,-119.28654730724,17.850251959999923,116.65275809676
Under,36,1,45.0,7,6,234.83333333333331,380.0,367.0833333333333,348.5,1,29,25,20,1621.318,1269.143,0.9169379847006702,0.0830620152993297,1630.76074556,1266.1024994,133.13308223259,37.25768320659,0.604219901311,31.6092263401,2896.86324496,32.213446241411,364.6582461600001,31.005006438789
Over,64,0,44.0,7,7,386.1666666666667,337.9166666666667,372.5,362.8333333333333,32,18,27,23,1504.651,1595.138,0.4633869106218171,0.5366130893781829,1531.57902565,1596.419229,75.93964088105999,138.26371089003,-4.97693185396,-6.37729702323,3127.99825465,-11.35422887719,64.84020335000014,1.4003651692699997
