"game_type","weekday","location","total_line","away_rest","home_rest","div_game","roof","surface","temp","wind","total_team_elo","total_qb_elo","home_total_offense_rank","home_total_defense_rank","away_total_defense_rank","away_total_offense_rank","off_def_diff"
"REG","Sunday","Home",41.5,7,7,1,"outdoors","grass",50,2,3258.314565,5.38914955646,6,26,14,12,-22
"REG","Sunday","Home",46.5,7,7,1,"outdoors","fieldturf",43,9,2781.65761771,-13.8763898531,14,4,8,11,13
"REG","Sunday","Home",52,7,5,1,"outdoors","grass",61,10,3049.29337607514,30.9163793398466,15,25,15,16,-9
"REG","Sunday","Home",46.5,6,14,0,"outdoors","grass",86,10,3077.64703359973,-61.2662010921843,23,3,5,11,26
"DIV","Sunday","Home",40.5,7,14,0,"outdoors","grass",18,2,3208.26797875,32.86230118511,3,4,2,7,4
"REG","Sunday","Home",45,7,7,0,"outdoors","grass",70,22,3022.68104626973,-18.5832930955934,9,16,10,30,13
"REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",84,5,2806.10426487,13.12125336327,17,18,12,10,-3
"REG","Sunday","Home",49,7,7,1,"outdoors","fieldturf",43,9,3236.09196706,42.1114634228,9,12,23,20,-6
"REG","Sunday","Home",37.5,7,8,1,"outdoors","grass",28,6,2968.30274582,3.8811904208,9,20,23,29,-5
"REG","Sunday","Home",35.5,7,7,1,"outdoors","sportturf",67,13,3007.31118508,-20.23341150231,23,8,21,29,23
"REG","Sunday","Home",37.5,7,7,0,"outdoors","grass",67,8,2938.48463546,32.076544914659,26,8,6,11,23
"REG","Sunday","Home",37.5,7,7,1,"outdoors","grass",58,12,2896.19234259,25.95958184462,16,26,17,26,-1
"REG","Sunday","Home",39,7,7,1,"closed","grass",72,0,3053.25097707,18.29486907617,19,25,4,23,13
"REG","Monday","Home",48.5,11,8,0,"outdoors","grass",52,5,3035.30676268,-102.8068311844,3,11,24,20,-12
"REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",42,7,2813.96657339935,-155.931967236886,10,16,8,21,7
"REG","Sunday","Home",38,6,7,0,"outdoors","grass",74,9,3083.11964342,4.30751814984,20,6,30,4,-12
"REG","Sunday","Home",42.5,7,6,1,"outdoors","grass",39,13,2894.59896444,-130.7603691583,2,23,7,23,-5
"REG","Sunday","Home",45,7,14,0,"outdoors","grass",57,12,2995.02793005,23.362750089401,18,20,5,2,-5
"REG","Sunday","Home",41.5,7,7,0,"outdoors","grass",78,15,2896.99044512,8.5136814693,8,24,23,28,-11
"DIV","Sunday","Home",53.5,7,14,0,"outdoors","grass",40,7,3268.72775346,-16.23363480382,2,1,5,1,-3
"REG","Sunday","Home",41.5,7,10,0,"outdoors","sportturf",33,7,2967.45518116,-32.3664605886,28,19,24,15,0
"REG","Thursday","Home",46,4,4,0,"outdoors","fieldturf",65,0,2792.23347050939,-16.4177268165613,28,8,31,22,11
"REG","Sunday","Home",38.5,7,6,0,"dome","astroplay",72,0,2808.55826676,-6.60575122388,29,7,23,21,20
"REG","Sunday","Home",46,7,7,0,"outdoors","fieldturf",75,9,3189.62848229,-2.14844659875,13,8,17,6,-6
"REG","Sunday","Home",44,6,7,1,"dome","fieldturf",72,0,2925.44975876,-0.1607834823,28,24,9,31,26
"REG","Sunday","Home",47.5,7,6,1,"outdoors","grass",45,7,3144.31388621,35.5929175598,3,16,25,2,-36
"REG","Sunday","Home",50,7,7,1,"closed","fieldturf",72,0,3035.09769991,43.13575434871,12,11,16,25,10
"REG","Sunday","Home",43.5,7,7,0,"closed","grass",72,0,2846.39151509,15.59835423555,15,12,20,14,-3
"REG","Monday","Home",36,7,7,0,"outdoors","grass",74,10,3218.98415307,30.6874719311,32,32,32,32,0
"REG","Sunday","Home",46,6,7,1,"outdoors","grass",61,8,2821.56530946,-103.2910143171,16,11,29,24,0
"REG","Sunday","Home",37.5,7,7,0,"outdoors","grass",10,20,2799.75179672,29.1691735658,25,18,13,11,5
"REG","Sunday","Home",45,7,7,1,"outdoors","grass",83,4,3066.94691485692,-14.7025444186147,20,6,1,25,38
"REG","Sunday","Home",44,7,7,0,"outdoors","fieldturf",73,11,3093.39455473042,-26.6119764172353,22,8,19,32,27
"REG","Sunday","Home",47.5,10,8,1,"outdoors","grass",53,1,3072.44684882,11.4999110636,3,18,11,25,-1
"REG","Sunday","Home",46.5,7,6,1,"outdoors","grass",48,3,2857.28516166,31.20008625043,20,25,2,7,0
"REG","Sunday","Home",45,7,7,1,"closed","fieldturf",72,0,2845.47029581,45.6122334558,20,11,12,31,28
"REG","Sunday","Home",40,14,7,0,"outdoors","grass",86,9,2832.58297826,-22.166364542761,15,11,21,7,-10
"REG","Sunday","Home",38.5,7,10,0,"outdoors","grass",44,15,3002.9830872,-86.3530621972,31,17,4,6,16
"REG","Sunday","Home",43,7,7,0,"outdoors","grass",73,9,2919.08248748,-11.68763409611,32,32,32,32,0
"REG","Sunday","Home",50,7,7,1,"outdoors","fieldturf",49,0,3051.83790502,51.3390805492,27,19,25,8,-9
"REG","Sunday","Home",46.5,7,7,1,"dome","astroturf",72,0,2997.17527183,-12.31005528076,30,30,30,30,0
"REG","Saturday","Home",49,6,6,0,"outdoors","grass",47,24,3100.41576553419,42.6301346776444,26,14,6,10,16
"REG","Sunday","Home",40,7,7,0,"dome","fieldturf",72,0,3097.50554864,-85.0359002688,13,1,17,18,13
"REG","Sunday","Home",41,7,7,1,"outdoors","fieldturf",40,20,2915.51346951,-25.792395275808,14,12,23,23,2
"REG","Sunday","Home",48.5,10,6,0,"outdoors","grass",59,12,3116.16481724,16.4196484958,6,5,31,15,-15
"REG","Sunday","Home",37,7,7,0,"outdoors","grass",73,22,3252.7880354,5.2571330032,4,9,3,27,19
"REG","Sunday","Home",42,7,14,1,"outdoors","grass",82,9,2825.80457576952,-12.1080160600179,28,7,10,21,32
"REG","Sunday","Home",33,7,6,1,"outdoors","grass",54,5,3055.47607538,10.97978567504,11,7,26,29,7
"REG","Sunday","Home",42,7,7,0,"outdoors","fieldturf",42,9,2943.39865476,18.80249132932,6,13,8,27,12
"REG","Sunday","Neutral",38,7,7,0,"outdoors","grass",70,10,2993.55471441,-8.28577277404,24,23,17,22,6
"REG","Sunday","Home",50,7,7,0,"dome","sportturf",72,0,2956.32076527,13.22505390949,32,32,32,32,0
"REG","Sunday","Home",42,7,7,1,"outdoors","fieldturf",66,6,3009.08506117,-7.47781643121,26,1,30,27,22
"REG","Saturday","Home",36.5,6,6,1,"outdoors","grass",55,0,2859.44386334,-38.5617981808,32,26,27,15,-6
"REG","Sunday","Home",52.5,14,7,0,"outdoors","grass",78,10,2758.35171850714,9.26573590306618,14,12,13,20,9
"REG","Sunday","Home",40.5,7,7,0,"outdoors","grass",62,15,2963.97126725,-26.6409837614,28,27,4,6,3
"REG","Sunday","Home",43.5,7,7,1,"outdoors","sportturf",74,8,3057.33967972,-4.55081908189,32,32,32,32,0
"REG","Sunday","Home",51.5,7,7,0,"outdoors","fieldturf",71,7,2998.67263042,32.5644238957583,19,25,21,4,-23
"REG","Sunday","Home",42,10,13,0,"outdoors","grass",36,2,3020.2121351749,1.25499672990515,11,24,7,26,6
"WC","Sunday","Home",48,7,7,0,"closed","grass",72,0,3168.34422924,16.79104434249,6,7,4,3,-2
"REG","Sunday","Home",46.5,7,7,1,"outdoors","grass",27,5,3228.50447049,11.204545353,6,2,13,16,7
"REG","Sunday","Home",33,7,7,0,"outdoors","astroturf",47,7,3041.00525712,4.9034242588,25,18,11,16,12
"REG","Sunday","Home",39,10,7,0,"outdoors","grass",68,5,3031.17165277,-52.438987715,18,21,4,5,-2
"REG","Sunday","Home",38,7,7,1,"outdoors","grass",36,6,2801.93929309,13.91446743135,19,24,13,27,9
"REG","Sunday","Home",44,7,7,1,"outdoors","grass",50,7,3061.69123808891,-17.6088036109517,19,19,17,3,-14
"REG","Monday","Home",55,7,7,0,"dome","fieldturf",72,0,3077.37431512,1.6489238289,32,32,32,32,0
"REG","Sunday","Home",43.5,6,7,1,"outdoors","grass",77,7,3023.89292779,5.084738481313,1,12,28,15,-24
"REG","Sunday","Home",37.5,7,7,1,"outdoors","grass",46,10,2731.31100137,-66.80540371606,26,16,26,27,11
"REG","Sunday","Home",45.5,7,7,0,"outdoors","fieldturf",87,0,3029.13471668,14.28778505917,3,21,1,28,9
"REG","Sunday","Home",41.5,7,7,1,"outdoors","grass",36,3,3052.01333839,-13.00970347529,5,23,11,16,-13
"REG","Sunday","Home",38.5,7,7,0,"outdoors","astroplay",66,11,2994.05779958,-0.42406569604,32,32,32,32,0
"REG","Sunday","Home",52,10,7,0,"closed","matrixturf",72,0,3146.96832417,18.74695357859,11,25,7,9,-12
"REG","Sunday","Home",47.5,7,7,1,"outdoors","grass",54,3,3060.46142372,40.7073952275,5,8,26,6,-23
"REG","Sunday","Home",44,7,7,1,"dome","fieldturf",72,0,2920.7262258,82.2983245089,27,13,20,3,-3
"REG","Sunday","Home",42,7,7,0,"outdoors","grass",76,6,2828.15295122,49.5146132411,29,23,15,11,2
"REG","Sunday","Home",49,7,7,0,"dome","fieldturf",72,0,2945.03060482415,2.60435380235877,32,32,32,32,0
"REG","Sunday","Home",42.5,7,7,0,"open","fieldturf",72,0,2748.82040825738,-163.596699047824,26,21,27,22,0
"REG","Sunday","Home",42,7,7,1,"outdoors","fieldturf",74,7,2853.67769994,-155.6102438221,24,24,11,26,15
"REG","Sunday","Home",44,7,7,0,"outdoors","fieldturf",75,2,2994.08190144219,-67.038106107552,29,12,1,18,34
"REG","Monday","Home",43,8,8,0,"outdoors","fieldturf",77,8,2969.498524,-6.196015779,26,19,18,26,15
"REG","Sunday","Home",44.5,7,6,1,"outdoors","fieldturf",41,4,3030.3076451828,-6.01002216185613,27,15,22,12,2
"REG","Sunday","Home",47,6,7,0,"outdoors","grass",82,13,3157.72692028,31.9415169863,21,2,14,24,29
"REG","Sunday","Home",43,7,7,1,"outdoors","grass",30,12,2996.04833488,54.6271541407,10,5,27,9,-13
"REG","Monday","Home",49.5,11,8,1,"outdoors","grass",71,2,3028.92743835,-25.78918142544,13,18,31,10,-26
"WC","Sunday","Home",47,7,7,0,"outdoors","grass",61,14,3133.22209087,8.3886519635,4,2,1,6,7
"REG","Sunday","Home",39,7,7,0,"outdoors","fieldturf",43,0,2958.98709826,-33.9945233486,12,4,5,24,27
"REG","Sunday","Home",36,7,7,1,"outdoors","dessograss",54,7,2971.00570851,47.04325890704,20,13,11,27,23
"REG","Saturday","Home",47.5,6,6,1,"outdoors","fieldturf",52,21,3095.42942746,42.7784326581,21,29,15,8,-15
"DIV","Sunday","Home",52,7,14,0,"dome","sportturf",72,0,3258.5262961,-1.58739479785,5,8,3,7,1
"REG","Thursday","Home",43,4,4,0,"outdoors","grass",54,13,3092.3905595894,-13.4537422153635,13,3,11,16,15
"REG","Sunday","Home",37.5,7,7,0,"outdoors","grass",88,10,3053.43925037,7.0031884017,6,15,12,12,-9
"REG","Sunday","Home",38,6,7,0,"outdoors","grass",55,10,2950.93918996,-15.72114182596,31,14,12,13,18
"REG","Sunday","Home",55,13,10,0,"outdoors","grass",88,12,3184.81118897013,39.6857037339447,17,5,24,2,-10
"REG","Sunday","Home",41.5,7,7,0,"outdoors","grass",68,13,2970.54698255,4.91716089671,25,2,3,20,40
"REG","Sunday","Home",39.5,7,7,0,"closed","astroturf",72,0,2864.69569915299,-152.364191421638,31,25,25,25,6
"REG","Sunday","Home",43,7,7,1,"outdoors","fieldturf",65,15,2986.74509236,8.8767433593,16,3,10,11,14
"REG","Sunday","Home",44.5,7,7,1,"outdoors","grass",73,6,2907.78256775,-1.999727261758,5,4,20,6,-13
"REG","Monday","Home",44.5,8,8,1,"outdoors","grass",63,0,3066.36018309,-8.926646426253,23,16,5,7,9
"REG","Sunday","Home",45.5,10,10,1,"outdoors","fieldturf",37,8,3115.34723533,15.53566748036,8,14,2,5,-3
"REG","Sunday","Home",48,7,7,1,"outdoors","fieldturf",28,15,3194.40387507,5.491806456709,1,2,12,26,13
"REG","Monday","Home",53,11,8,1,"dome","sportturf",72,0,3247.96065912,59.1874247064,1,17,1,13,-4
"REG","Sunday","Home",42,7,7,0,"outdoors","grass",30,5,3008.75146118,13.03134357701,9,10,4,8,3
"REG","Sunday","Home",44,7,7,0,"outdoors","grass",50,6,3038.00142086,-17.02030756002,23,21,11,22,13
"REG","Sunday","Home",44,7,6,0,"open","fieldturf",72,0,3240.31927723,-142.64293517562,18,7,5,16,22
"REG","Sunday","Home",42,10,7,1,"outdoors","fieldturf",39,11,2908.6087587,-24.6789130415,29,13,24,21,13
"REG","Monday","Home",49.5,8,8,0,"outdoors","grass",74,3,3100.69309596852,12.7192759211123,4,20,18,10,-24
"REG","Sunday","Home",41.5,6,7,1,"outdoors","grass",59,6,2928.73912703,-30.11665286581,23,23,19,27,8
"REG","Sunday","Home",44.5,10,7,0,"outdoors","grass",71,8,2822.20948904,18.03916130187,7,11,9,18,5
"REG","Sunday","Home",37,7,7,0,"outdoors","grass",38,16,2814.28934059,-0.77724412082,22,17,10,8,3
"REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",72,10,3062.76685467,33.4908312814,12,27,8,15,-8
"REG","Sunday","Home",51,7,6,1,"outdoors","grass",77,17,3230.88369106248,42.264130432095,15,2,3,10,20
"REG","Sunday","Home",47.5,7,7,0,"closed","grass",72,0,3092.3740149,21.96498828301,1,23,27,4,-45
"REG","Sunday","Home",36,7,7,0,"outdoors","grass",57,15,2996.71205889,-1.34131145891,10,23,4,12,-5
"WC","Saturday","Home",42,6,6,0,"outdoors","grass",53,8,3140.33652567,1.7231611612,3,1,6,8,4
"REG","Sunday","Home",43.5,7,7,0,"outdoors","fieldturf",63,5,2932.80379174,-4.60937365777,17,1,26,8,-2
"REG","Sunday","Home",39.5,7,7,1,"outdoors","fieldturf",48,8,2750.12683704,47.6846310383,25,22,17,26,12
"REG","Sunday","Home",50,7,7,0,"dome","fieldturf",72,0,2804.43023093,-74.9025752168,14,29,13,9,-19
"REG","Sunday","Home",48,7,7,0,"outdoors","astroturf",73,17,3108.48016385895,19.3086541979813,32,32,32,32,0
"REG","Sunday","Home",44.5,7,7,0,"outdoors","grass",70,2,2803.21734751809,-75.9457970678633,23,28,13,14,-4
"REG","Sunday","Home",45,7,6,0,"open","fieldturf",72,0,3209.61236776,-29.0334742614,13,9,4,14,14
"REG","Sunday","Home",49.5,7,7,0,"outdoors","astroturf",49,12,3168.70356977045,8.98871473878211,5,12,9,12,-4
"REG","Monday","Home",55,8,8,0,"outdoors","grass",73,8,3332.88921236945,24.1022815713586,11,7,27,13,-10
"REG","Sunday","Home",37,7,7,1,"outdoors","astroturf",70,5,2979.70122213,-50.1363637512,27,11,22,7,1
"REG","Sunday","Home",44.5,7,7,1,"outdoors","grass",65,12,3004.40190859,31.29042711989,14,19,9,2,-12
"REG","Sunday","Home",46,7,7,1,"outdoors","grass",39,10,3057.39501354175,-64.4984903272631,23,20,2,22,23
"REG","Sunday","Home",38,10,7,0,"outdoors","grass",84,20,2936.13986482,-9.586134526856,12,15,3,26,20
"REG","Sunday","Home",38.5,14,14,1,"outdoors","fieldturf",42,2,3023.82974296936,-23.9548224791647,23,10,27,15,1
"WC","Saturday","Home",59.5,6,6,0,"dome","sportturf",72,0,3222.24508171,83.4069831032,1,7,8,2,-12
"REG","Sunday","Home",42,10,7,0,"outdoors","fieldturf",46,13,2843.11184508026,-112.546202066641,18,13,28,22,-1
"REG","Sunday","Home",45.5,7,7,0,"open","fieldturf",72,0,2817.88169888,-6.20281181889,15,28,19,10,-22
"REG","Sunday","Home",33.5,7,6,0,"outdoors","sportturf",58,11,3111.32708912,-2.76963521622,24,8,4,19,31
"REG","Sunday","Home",48,7,7,0,"outdoors","fieldturf",40,12,3006.23750833,21.36714030634,3,15,23,28,-7
"REG","Sunday","Home",49,7,14,0,"closed","grass",72,0,3046.21193579312,-29.2839635639007,3,28,20,25,-20
"REG","Sunday","Home",49,7,7,0,"dome","astroturf",72,0,3000.45690988,12.49449567916,8,14,21,18,-9
"REG","Sunday","Home",43.5,7,7,1,"dome","astroturf",72,0,2906.05113209,10.34530565186,8,3,10,7,2
"REG","Sunday","Home",49.5,7,7,1,"open","grass",76,3,2958.08809012537,10.7203054548163,12,14,7,10,1
"REG","Sunday","Home",43.5,7,7,0,"outdoors","grass",21,8,3219.7956201,7.9355804954751,22,8,11,8,11
"REG","Sunday","Home",44.5,7,7,0,"outdoors","grass",70,8,2983.2950307,-54.83421647196,20,18,19,10,-7
"REG","Sunday","Home",47,7,10,0,"outdoors","grass",85,4,3099.33828139,-17.6588346746,23,15,29,3,-18
"REG","Sunday","Home",43.5,7,7,0,"closed","grass",72,0,2931.60761594922,-95.2653302678352,24,22,16,28,14
"REG","Sunday","Home",37.5,7,7,0,"outdoors","grass",39,5,2759.78529588,-15.57722603652,29,16,17,32,28
"REG","Sunday","Home",42.5,7,14,0,"outdoors","astroplay",61,18,3004.52933228,13.78991217492,24,27,14,5,-12
"REG","Sunday","Home",55.5,7,7,1,"dome","astroturf",72,0,3003.68362473,30.71833265433,1,4,20,8,-15
"REG","Sunday","Home",37,14,7,1,"outdoors","grass",75,10,3021.37640561,-92.423974872907,32,3,17,7,19
"REG","Sunday","Home",41.5,7,10,0,"outdoors","grass",62,7,2950.08793307632,-36.5492214316082,19,2,11,12,18
"REG","Sunday","Home",44.5,14,7,0,"outdoors","fieldturf",45,4,2920.77825046232,45.2101823728622,7,2,7,25,23
"REG","Sunday","Home",38,7,7,1,"outdoors","grass",87,5,2897.11462239,-18.27823168772,32,32,32,32,0
"REG","Sunday","Home",33.5,7,7,0,"outdoors","fieldturf",20,17,3122.05710996,-23.914628055101,21,23,6,20,12
"REG","Monday","Home",41.5,7,7,0,"dome","fieldturf",72,0,3172.81486136,15.36252471004,32,32,32,32,0
"REG","Sunday","Home",36.5,7,7,0,"outdoors","grass",38,6,3176.91655178576,-315.391332787254,21,2,24,12,7
"REG","Thursday","Home",46,4,4,0,"outdoors","grass",79,2,3089.12256064803,8.98031810600099,22,2,25,14,9
"REG","Sunday","Home",43.5,7,7,0,"outdoors","fieldturf",66,7,2937.08921067272,58.2249886446799,28,4,7,1,18
"REG","Sunday","Home",40.5,7,14,0,"outdoors","fieldturf",50,11,3125.85799707,23.25964294633,13,3,19,12,3
"REG","Sunday","Home",41.5,7,7,0,"outdoors","fieldturf",70,12,2740.82635447,16.3505938443,27,8,24,13,8
"REG","Sunday","Home",48,7,7,1,"outdoors","grass",89,7,3110.78309605055,-4.32177362009312,29,16,3,21,31
"REG","Sunday","Home",52,14,7,1,"closed","matrixturf",72,0,2969.35276026,30.16423115387,8,30,14,7,-29
"REG","Sunday","Home",49,7,7,1,"outdoors","grass",71,3,3042.43410843,-2.81389213097,10,14,24,2,-26
"REG","Monday","Home",47,8,8,1,"dome","fieldturf",72,0,3091.50015651,2.5759556493,10,21,24,18,-17
"REG","Sunday","Home",48.5,7,7,0,"dome","sportturf",72,0,2989.77225867,23.019652068703,6,4,23,12,-9
"REG","Sunday","Home",52.5,7,7,0,"closed","grass",72,0,2944.43335640575,-15.2161019602211,26,19,19,22,10
"REG","Sunday","Home",40.5,7,7,0,"outdoors","grass",70,13,2906.499913,-12.51692369521,32,32,32,32,0
"REG","Sunday","Home",38,7,7,1,"outdoors","grass",71,10,3038.27388416,-9.9816572486,23,9,19,26,21
"REG","Monday","Home",43.5,8,8,0,"dome","fieldturf",72,0,2946.1304623,-3.65163346162,20,8,4,14,22
"REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",37,10,2924.00903872791,-28.1958024169358,21,8,17,31,27
"REG","Sunday","Home",47.5,7,14,0,"closed","fieldturf",72,0,3137.76458607,21.8588049138,2,3,13,16,2
"REG","Sunday","Home",34.5,7,7,0,"outdoors","grass",72,9,2926.31079831,-9.86045319924,32,32,32,32,0
"REG","Sunday","Home",46.5,7,7,0,"closed","fieldturf",72,0,3004.11448138,-27.1128248708,24,29,26,10,-21
"REG","Sunday","Home",44.5,7,7,0,"dome","fieldturf",72,0,3067.88590923,2.92622683436,16,1,20,15,10
"REG","Saturday","Home",49.5,6,7,1,"outdoors","grass",42,10,3215.95864034,2.26498334485,1,24,28,4,-47
"REG","Monday","Home",39.5,8,8,0,"outdoors","grass",67,6,2886.63142916,-25.23841746076,32,23,8,6,7
"REG","Sunday","Home",37.5,14,7,1,"outdoors","grass",57,9,2901.26477848,-27.84875190805,24,14,15,16,11
"REG","Sunday","Home",37,7,7,1,"outdoors","grass",76,10,3050.89263199,-3.64831615745,22,28,15,20,-1
"DIV","Saturday","Home",44,7,13,0,"outdoors","fieldturf",48,20,3308.86759491,-11.596355453058,6,1,8,2,-1
"REG","Monday","Home",47.5,7,7,0,"outdoors","grass",69,10,3031.54746268,5.23554120858,32,32,32,32,0
"WC","Sunday","Home",43,7,7,0,"outdoors","grass",52,12,3244.12750724,-35.9176777331,4,8,6,2,-8
"REG","Sunday","Home",45.5,6,7,0,"closed","fieldturf",72,0,3091.71822565348,37.1541458400113,14,13,11,3,-7
"WC","Saturday","Home",44,6,6,0,"outdoors","grass",33,10,3103.58446819,20.161880693456,2,4,6,7,-1
"REG","Sunday","Home",45,6,7,0,"outdoors","fieldturf",68,5,3092.17212142,10.56433350554,3,14,20,18,-13
"REG","Sunday","Home",48.5,10,7,1,"dome","sportturf",72,0,3072.2394092,17.47341006798,13,12,14,3,-10
"REG","Sunday","Home",50,7,7,0,"dome","fieldturf",72,0,3196.38826352,15.97050472224,3,23,14,26,-8
"REG","Sunday","Home",52.5,10,7,0,"outdoors","fieldturf",70,3,3173.28217147,32.21975708898,3,16,24,1,-36
"REG","Monday","Home",41.5,8,8,1,"outdoors","fieldturf",44,2,3018.09353513,68.8035384509,10,17,20,22,-5
"REG","Sunday","Home",43.5,8,8,0,"dome","fieldturf",72,0,3100.8937644,-21.63158223983,4,31,16,10,-33
"REG","Sunday","Home",48,6,7,1,"outdoors","fieldturf",77,11,2771.2349942007,-3.47351300723923,5,20,3,21,3
"REG","Sunday","Home",46.5,7,7,0,"outdoors","astroturf",79,16,3136.87262794573,32.3356995271553,3,11,6,5,-9
"REG","Sunday","Home",50,7,7,0,"open","fieldturf",72,0,3041.29254394,29.795105898995,5,13,18,24,-2
"REG","Sunday","Home",48.5,7,7,0,"dome","astroturf",72,0,3044.64331059,43.1872169389,13,18,14,21,2
"REG","Sunday","Home",48,7,7,0,"dome","sportturf",72,0,3020.68235134,-125.24491323634,11,14,28,8,-23
"REG","Sunday","Home",43.5,14,7,1,"outdoors","grass",76,3,3049.81382711,-89.11547693322,18,20,5,6,-1
"REG","Monday","Home",45.5,8,8,0,"outdoors","fieldturf",48,9,3113.77840037,18.74288107332,20,21,26,18,-9
"REG","Sunday","Home",43.5,7,8,0,"outdoors","grass",46,6,3064.22418573,47.3194310919,2,32,10,29,-11
"WC","Sunday","Home",56,7,7,0,"dome","astroturf",72,0,3243.59982382,20.4901538234,1,6,7,4,-8
"REG","Sunday","Home",36.5,6,7,1,"outdoors","grass",65,8,2970.65738838,-4.66215579007,15,13,20,28,10
"REG","Sunday","Home",41.5,7,6,1,"outdoors","grass",63,14,2960.30880751,-19.86785407939,27,22,9,12,8
"REG","Sunday","Home",45.5,7,7,0,"outdoors","fieldturf",76,7,2889.15362992,11.68881627287,16,18,27,13,-16
"REG","Sunday","Home",46,14,7,0,"dome","fieldturf",72,0,2809.35918963,-10.99349410775,24,10,9,6,11
"REG","Sunday","Home",44,7,7,0,"outdoors","grass",61,10,3130.74316465,30.2362057749,20,12,25,9,-8
"SB","Sunday","Neutral",47,14,14,0,"outdoors","grass",59,12,3445.33134087,24.98371857853,1,1,2,2,0
"REG","Sunday","Home",40,7,7,0,"outdoors","fieldturf",78,0,2939.51141833,16.58045512857,8,27,23,28,-14
"REG","Sunday","Home",47.5,7,7,0,"dome","matrixturf",72,0,3031.45681864479,-1.16169842696951,9,20,10,23,2
"REG","Sunday","Home",44.5,7,6,1,"dome","fieldturf",72,0,2856.66869286,-41.0476414692,19,26,17,25,1
"REG","Sunday","Home",48,7,7,1,"dome","fieldturf",72,0,2963.28416447,27.4089255501,2,5,12,15,0
"REG","Sunday","Home",36,7,7,1,"outdoors","fieldturf",48,8,2940.08936222,28.01199120654,26,4,3,31,50
"REG","Sunday","Home",44,7,7,1,"outdoors","grass",54,4,3045.92197379,49.0554200419,9,25,10,7,-19
"REG","Saturday","Home",48.5,6,5,1,"outdoors","grass",56,5,3151.51082265,8.07750390357,16,30,3,2,-15
"REG","Sunday","Home",49,7,7,0,"closed","fieldturf",72,0,3080.62469332452,-22.0837198580321,32,32,32,32,0
"REG","Sunday","Home",51,9,7,1,"outdoors","grass",73,8,3128.38482526,-6.251954023493,12,24,8,8,-12
"REG","Sunday","Home",43.5,7,7,0,"outdoors","grass",77,7,2937.77931003,-0.33558601273,25,17,14,18,12
"DIV","Sunday","Home",47,7,14,0,"dome","sportturf",72,0,3296.81036836,-25.59060370159,6,1,6,2,1
"REG","Sunday","Home",45,7,7,0,"closed","grass",72,0,3011.66749418,-75.1366376085,10,12,21,4,-19
"REG","Sunday","Home",49.5,7,7,0,"dome","astroplay",72,0,3119.47795071,27.58788291905,25,6,1,3,21
"REG","Monday","Home",50.5,15,8,1,"outdoors","grass",49,14,3148.71184625,-46.0564664044,1,3,23,9,-16
"REG","Sunday","Home",46,7,14,0,"dome","astroplay",72,0,3047.12935912,-96.0567752447,23,14,4,9,14
"REG","Sunday","Home",55.5,7,7,0,"dome","fieldturf",72,0,2965.69072596,24.7498417658,2,11,9,17,-1
"REG","Sunday","Home",37,7,14,0,"outdoors","grass",54,6,3217.05236689867,-69.5974243060035,26,11,17,17,15
"REG","Monday","Home",45,8,8,0,"dome","fieldturf",72,0,2971.74016543,20.93678786348,6,18,4,9,-7
"REG","Sunday","Home",43,14,7,1,"outdoors","fieldturf",52,0,2836.25813266785,-34.6892589295094,21,26,8,25,12
"REG","Sunday","Home",40.5,7,6,1,"outdoors","fieldturf",35,7,3084.38004456,-186.3549626629,14,15,30,16,-15
"REG","Sunday","Home",48.5,7,7,1,"outdoors","grass",64,4,2777.20491286,17.3146145007,2,22,3,25,2
"REG","Sunday","Home",43,7,7,0,"outdoors","grass",57,10,3176.41886325016,-208.50205622542,27,30,20,13,-10
"REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",71,9,3054.80105231824,-183.64497085575,14,10,26,26,4
"REG","Sunday","Home",51.5,7,7,0,"outdoors","grass",58,0,2990.65357343,26.8111591266,31,6,23,1,3
